x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
5.1131145e-001,6.4064119e-001,4.1750954e-001,8.6797245e-001,7.5402204e-001,7.7206234e-001,5.9165938e-001,3.1435328e-001,4.4104206e-001,4.6670698e-001,2.0908805e+001
7.7640121e-001,7.3772200e-001,7.9945750e-001,5.2980454e-001,1.0213095e-001,4.8266470e-001,9.2536774e-001,9.3539919e-001,7.5793084e-001,5.0498805e-005,1.5824484e+001
4.8934548e-001,2.6757302e-002,8.9060916e-001,9.5931482e-001,7.4232301e-002,7.8906280e-001,6.7621660e-002,5.7301588e-001,9.2875596e-001,2.8328089e-001,1.3436785e+001
1.8590445e-001,1.0215260e-001,5.1335333e-001,5.9101580e-001,6.3057024e-001,3.5921484e-001,5.0324877e-001,2.2227225e-001,3.4957793e-001,5.5755201e-003,9.7342024e+000
7.0063541e-001,8.9333022e-001,3.8972646e-001,2.3313041e-002,1.5791337e-001,2.2122785e-001,4.7803408e-001,4.5022414e-001,2.2241726e-001,2.7597444e-001,1.0810391e+001
9.8270880e-001,7.6387648e-001,9.3063870e-001,1.8223081e-001,8.8185088e-001,8.0598908e-001,2.0083719e-002,5.5377957e-001,5.2395206e-002,4.8579673e-001,1.7496592e+001
8.0663775e-001,5.8266454e-001,2.8273215e-001,4.6746731e-001,4.3149181e-001,9.2717190e-001,5.3534847e-001,5.2842728e-001,6.4268802e-001,4.0884559e-001,1.9009940e+001
7.0356766e-001,6.8543027e-001,7.6993714e-001,6.1341802e-001,8.9924734e-001,7.8096758e-001,2.3955036e-001,2.7830176e-001,4.5392169e-001,3.5815372e-001,2.1524372e+001
4.8496372e-001,9.6713351e-001,7.2758321e-001,1.3965467e-001,9.7974592e-001,6.2746760e-001,8.2960746e-001,3.0565000e-001,4.1101288e-001,9.2948055e-001,1.7544656e+001
1.1461282e-001,5.5034440e-001,9.1460800e-001,2.1177189e-001,3.6248283e-001,8.1237286e-001,7.5333667e-001,6.3412709e-001,5.0762151e-001,5.0029912e-001,9.3236162e+000
6.6485557e-001,7.7719685e-001,1.0612041e-001,9.9007104e-001,6.8142676e-001,6.1428180e-001,5.3268274e-001,4.8167848e-001,6.4183013e-001,7.8396170e-001,2.5816604e+001
3.6537389e-001,6.1035042e-001,8.8893761e-001,3.3004089e-001,6.1119480e-001,4.1407500e-001,2.9057550e-001,6.7956455e-002,8.4351279e-001,7.3956726e-002,1.7964862e+001
1.4004446e-001,9.8859338e-001,5.9504045e-001,4.2583631e-001,9.2592098e-002,7.7725691e-001,6.9772242e-001,9.8032507e-001,5.4707204e-001,5.4029549e-001,8.8579577e+000
5.6677280e-001,4.8262228e-002,1.2079956e-002,1.4625649e-001,7.1781476e-001,8.3057578e-002,9.3980005e-001,6.5662247e-001,4.9591857e-001,4.8187858e-001,9.2617147e+000
8.2300831e-001,9.8538908e-001,2.3831438e-001,5.4573369e-001,7.8044812e-001,2.3958575e-001,8.4904302e-001,8.2528078e-001,2.6317103e-001,7.1581302e-001,1.8094520e+001
6.7394863e-001,2.0473617e-001,1.2362385e-001,9.1977961e-002,5.4686138e-001,1.3806324e-001,7.4123818e-001,8.8777663e-001,2.5075694e-001,5.4194350e-001,1.1013147e+001
9.9944730e-001,9.1247718e-001,8.8078431e-001,4.3495598e-001,6.6695651e-002,4.9013455e-001,4.1497440e-001,8.1610853e-001,4.7792879e-001,9.0608474e-001,9.1942719e+000
9.6163641e-001,6.6554603e-001,8.1323228e-001,8.3677688e-002,2.3244584e-001,6.3569329e-001,1.5984832e-001,3.1894600e-001,4.8123907e-001,6.4797268e-001,1.3629738e+001
5.8862165e-002,4.6232141e-001,7.6333830e-001,5.5491236e-001,7.1731902e-001,8.4835196e-001,3.0551430e-001,5.9115412e-001,9.2137887e-001,9.5350434e-001,1.2646330e+001
3.6031117e-001,4.8333251e-002,8.1038707e-001,1.7825063e-002,6.5409161e-001,9.4256667e-001,2.1563533e-001,6.7790172e-001,4.1616923e-001,6.6997904e-001,5.0263046e+000
5.4851281e-001,4.6043917e-001,6.8225387e-001,6.4410440e-001,2.0403324e-001,7.9242949e-001,4.3904638e-001,7.0367994e-001,6.0592078e-001,1.2945140e-001,1.5388352e+001
2.6176957e-001,7.9995057e-001,6.2480207e-001,3.9226342e-001,4.2120246e-001,3.2933135e-001,7.3947112e-001,8.8693196e-001,6.0048459e-001,8.6333512e-001,1.2315351e+001
5.9734485e-001,2.8943312e-001,3.6807854e-001,3.2663965e-001,1.7896255e-001,2.0199459e-001,4.8321685e-001,7.4475889e-001,8.2032652e-001,4.0857913e-002,8.5142683e+000
4.9277997e-002,6.9510237e-001,2.0278021e-001,2.6481880e-001,9.9503874e-001,1.8704561e-001,9.8339014e-001,1.3356916e-001,4.8727229e-001,2.8321831e-001,1.1647915e+001
5.7105749e-001,2.5927894e-001,2.7505121e-001,5.1027829e-001,5.4485203e-001,1.6237212e-001,7.2193908e-001,3.6682604e-001,3.3454284e-001,2.3524874e-001,1.3309259e+001
7.0085723e-001,7.1322972e-001,4.8154387e-001,4.5550970e-001,2.5732857e-001,1.2858780e-001,2.3013415e-001,7.5350117e-001,4.3188078e-001,8.5747258e-001,1.6384770e+001
9.6228826e-001,7.2036969e-001,4.0019124e-001,8.1037407e-001,8.5217141e-001,6.3904892e-001,2.3543841e-002,3.1242881e-001,2.1373434e-001,4.0325743e-001,2.0061228e+001
7.5051823e-001,7.3327669e-001,7.0229583e-001,4.6732190e-001,7.5019030e-001,9.2156942e-001,7.5382691e-001,3.5552518e-001,2.3096074e-001,2.5767627e-001,1.8462302e+001
7.3999305e-001,6.2233077e-001,3.2136095e-001,5.1850607e-001,7.1188974e-001,1.8239140e-001,5.7804783e-001,2.4083565e-001,5.1472948e-001,5.6716974e-001,1.9620293e+001
4.3187339e-001,9.8977940e-001,4.8453166e-002,2.0308475e-001,2.2704608e-002,5.2000676e-001,1.2337683e-001,6.0884593e-001,4.6828711e-001,9.8267679e-001,1.6070521e+001
6.3426596e-001,1.5237784e-001,7.7748618e-001,5.8064581e-001,9.0340929e-001,2.3164213e-001,9.8410112e-001,6.2038716e-001,4.3850981e-001,6.8785365e-001,1.6701543e+001
8.0302634e-001,2.0332258e-001,5.5340287e-001,5.9769926e-001,7.3948057e-001,7.4128194e-001,9.7909505e-001,2.1443141e-001,2.1115891e-001,3.5228621e-001,1.4363724e+001
8.3881007e-002,8.1931658e-001,6.7749350e-002,6.5656761e-001,4.7179382e-001,5.9570341e-002,4.5852833e-001,6.2920083e-001,8.5789585e-001,5.0095948e-001,1.7016339e+001
9.4546279e-001,5.8435362e-002,4.9617650e-001,5.8148225e-001,5.0556190e-001,4.6733012e-001,7.3706158e-002,6.7663276e-001,9.5834168e-001,4.8947131e-001,1.1578430e+001
9.1594246e-001,5.3850678e-001,8.3610518e-001,7.6384699e-001,3.9474700e-001,1.3629214e-001,2.9873886e-002,2.0586987e-001,4.0977240e-002,7.1826948e-001,1.9924206e+001
6.0198742e-001,1.9015332e-001,4.6093410e-001,1.6355940e-001,3.8130816e-001,9.3400658e-001,2.3928874e-001,9.0033354e-001,1.1072310e-001,4.6397999e-001,5.4112802e+000
2.5356058e-001,5.9948078e-001,7.8002540e-001,8.3975067e-001,1.6295370e-001,6.2855022e-001,6.8214192e-001,5.7074277e-001,5.6496247e-001,8.1994759e-001,1.4802955e+001
8.7345081e-001,2.9225799e-001,4.9174387e-001,9.9631918e-001,8.0252049e-001,4.9833473e-001,6.4488433e-001,3.0569088e-001,3.9307444e-001,9.5759596e-001,2.0978569e+001
5.1340071e-001,9.1287717e-002,6.9571396e-001,6.6013567e-001,9.0503483e-001,5.7602837e-001,8.4341308e-001,3.2439211e-001,7.2314529e-001,3.1527406e-001,1.3368606e+001
7.3265065e-001,5.0676728e-001,9.8506190e-001,1.2325360e-001,7.8483979e-001,9.9327053e-001,1.9737953e-001,5.4805648e-001,2.4308880e-001,5.8583379e-001,1.9892870e+001
4.2222659e-001,8.8413233e-001,3.5317226e-001,5.8713638e-001,2.4089778e-001,5.4166536e-002,8.5632119e-001,2.7935655e-001,2.4228212e-001,7.7500352e-001,1.6003026e+001
9.6137000e-001,6.1556805e-001,6.2199167e-001,1.4623718e-001,8.2225684e-001,4.9368666e-001,4.6160153e-001,1.7506747e-001,1.7306094e-001,2.3142300e-001,1.4736913e+001
7.2059239e-002,4.6392112e-002,5.1589375e-001,9.4972252e-001,1.2625397e-002,9.9054231e-002,5.2272116e-002,8.1856898e-001,9.8169165e-001,1.0087984e-001,9.4692443e+000
5.5340797e-001,9.5192426e-001,8.1503227e-001,7.4198093e-001,5.6965373e-001,3.1170101e-001,5.5385515e-001,2.6825490e-001,6.3691160e-001,3.9483063e-001,2.2197091e+001
2.9198392e-001,1.6903040e-001,4.8906399e-001,8.7260764e-001,4.6185021e-001,7.7613370e-001,2.0923358e-001,6.4127771e-001,2.2242668e-001,5.0620150e-001,1.2860911e+001
8.5796351e-001,8.2667104e-001,7.3145957e-001,1.6459284e-001,2.1086166e-001,7.1683282e-001,8.0621412e-001,9.6992478e-002,3.1754786e-001,8.4073525e-001,1.2745903e+001
3.3575514e-001,6.1137687e-001,7.1057449e-001,4.7378490e-001,5.1621876e-001,3.4138599e-001,5.1084012e-001,6.8549567e-001,8.9350444e-001,1.2145481e-001,1.4838505e+001
6.8020385e-001,8.4729946e-001,8.3441163e-001,3.4663270e-001,1.4716067e-001,8.4722131e-001,7.5721585e-001,6.7835978e-001,9.0542582e-001,4.8692015e-002,1.4401951e+001
5.3444421e-002,1.1412313e-001,1.0924177e-002,2.9811496e-001,8.1990203e-001,3.3592768e-001,9.3927075e-002,8.2763161e-001,2.4054217e-001,9.1488534e-001,1.2753512e+001
3.5665554e-001,6.4921982e-001,4.8377033e-002,4.0178594e-002,3.8987361e-001,2.1991860e-001,4.5642857e-001,8.5048707e-001,7.5294689e-001,5.5468322e-001,1.3891422e+001
4.9830460e-001,1.1481505e-001,5.0126734e-001,3.8160090e-001,1.2076714e-002,2.6077126e-001,7.6050359e-001,1.2513578e-001,5.0310700e-002,3.0296090e-002,6.3005025e+000
4.3444054e-001,4.7341222e-001,2.9168932e-001,1.3193359e-001,1.7700126e-001,7.7138605e-001,8.4725019e-001,2.2657734e-001,6.7766544e-001,8.9111476e-001,1.0403297e+001
5.6245842e-001,6.8318105e-001,1.3792660e-002,1.4298529e-001,7.4936013e-001,8.9835717e-001,5.6778277e-001,6.4218183e-001,8.3609985e-001,5.6614169e-001,1.9577911e+001
6.1662113e-001,1.3329862e-001,7.9417785e-001,3.8195386e-001,6.6819345e-001,5.7968773e-001,3.7661002e-001,8.8490786e-001,3.1789442e-003,9.6239701e-001,1.0771948e+001
1.1333998e-001,4.6407820e-001,6.7282673e-002,6.3681226e-001,2.4783016e-001,2.8733256e-001,4.4089928e-002,7.7896092e-001,7.6420663e-001,7.9440579e-001,1.2847756e+001
8.9825174e-001,7.1250008e-002,3.1017785e-001,7.8034511e-001,8.9841733e-001,2.3306748e-001,2.0610056e-002,1.8124768e-001,2.6217715e-001,8.8340267e-001,1.2564282e+001
7.5455138e-001,5.8121844e-001,3.4000542e-001,4.2786782e-001,2.7861020e-001,8.0604074e-001,1.5834794e-001,7.0880824e-001,8.2541210e-001,1.9607271e-001,1.6471270e+001
7.9112320e-001,5.6597889e-001,8.1677791e-001,1.7124741e-001,4.4177307e-001,4.2041384e-001,2.4547698e-001,9.9019527e-001,7.7730522e-001,7.5598943e-001,1.5910875e+001
8.1495207e-001,2.5526221e-001,4.3728393e-003,3.6668553e-001,1.0387789e-001,6.0484324e-001,7.6339725e-001,3.9681373e-001,3.6216438e-001,9.3823925e-001,1.4588030e+001
6.7000386e-001,2.3849414e-001,4.9381602e-001,9.7781594e-001,8.7495980e-001,5.0799617e-001,2.5344432e-001,7.9159373e-001,5.3869481e-001,3.8729502e-001,1.8310825e+001
2.0087641e-001,1.5953779e-002,6.1344804e-001,4.5930327e-001,8.9254658e-001,9.4959117e-002,8.8833821e-001,6.1640839e-001,2.1523533e-001,3.2195135e-001,8.3331910e+000
2.7308816e-001,3.8474472e-001,3.7408120e-001,8.7413582e-001,1.6914000e-002,5.7130255e-001,2.0920267e-001,3.5575861e-001,9.1548285e-001,3.9619059e-002,1.2336540e+001
6.2623464e-001,7.5730018e-001,1.9830820e-001,1.5208803e-001,5.1654994e-001,6.1635207e-001,9.3923192e-001,2.6648072e-001,5.7523907e-001,6.2650381e-001,1.6270624e+001
5.3685169e-001,5.7516005e-001,8.9506764e-001,4.4245340e-001,4.1755135e-002,7.0710751e-001,6.9960226e-001,6.1842680e-001,1.8795785e-001,7.0377820e-002,1.5673642e+001
5.9504051e-002,4.0808550e-001,9.8684858e-001,9.2079380e-001,5.7036780e-002,3.3130779e-001,6.4920520e-003,1.8825460e-001,2.7175858e-001,5.0141319e-002,1.4495780e+001
8.8961759e-002,1.9570817e-001,9.2178009e-001,9.8038932e-001,5.9020641e-002,6.0476582e-001,5.1459687e-001,4.4018113e-001,2.6998142e-001,3.5392721e-001,1.4167682e+001
2.7130817e-001,5.1217433e-001,3.9441734e-001,4.6354373e-001,4.7350251e-001,6.4119946e-001,7.4289905e-001,4.8269642e-002,4.0426075e-001,9.8280465e-001,1.1279268e+001
4.0907232e-001,7.1334569e-001,6.6228748e-001,3.4449057e-001,3.8403435e-001,1.7257628e-001,3.7764592e-001,8.6463632e-001,2.2027042e-001,9.8767740e-001,1.2870830e+001
4.7404145e-001,8.6738555e-001,5.4010991e-001,2.0944724e-001,5.0436932e-001,3.6968907e-001,5.0173586e-001,5.1669532e-001,2.7931521e-001,4.8019474e-003,1.5554228e+001
9.0898935e-001,7.4180541e-001,2.1107948e-001,3.1621980e-001,4.3643036e-001,3.5572326e-001,9.5253018e-002,9.4306706e-001,8.5878146e-002,5.5106607e-001,1.5992743e+001
5.9624714e-001,9.9483254e-001,3.0532991e-001,8.9784039e-001,8.1934587e-001,3.8301737e-001,3.2316329e-001,5.1083709e-001,2.7711068e-001,3.2099574e-001,2.4688716e+001
3.2895530e-001,8.6674820e-001,1.3402389e-002,7.0640323e-002,4.4481800e-001,4.5706908e-001,2.2151370e-001,2.2014112e-001,9.2030087e-001,2.8114769e-001,1.4974997e+001
4.7819443e-001,4.8581276e-001,4.5619414e-003,2.4792378e-001,9.1525696e-001,3.0588344e-001,1.4120054e-001,6.8677382e-001,9.7152688e-001,6.1316424e-001,1.7513433e+001
5.9717078e-001,9.0330541e-001,9.8778691e-001,1.9858395e-002,4.9109991e-001,7.1083785e-001,4.0690099e-001,9.4458290e-001,4.8485842e-001,6.7982765e-001,1.8143839e+001
1.6144875e-001,2.0314485e-002,8.1179694e-001,9.9685906e-001,7.4841968e-001,6.2718569e-001,5.8931707e-001,7.7905797e-001,4.8401136e-001,6.7693188e-001,1.5799270e+001
8.2947425e-001,6.3678745e-001,7.7040569e-001,1.0013079e-001,3.4206088e-001,6.8956352e-001,5.9492307e-001,6.6340232e-001,9.4547113e-003,3.0888417e-001,1.3378574e+001
9.5612241e-001,9.4405571e-001,9.0328525e-001,9.1886116e-001,5.2809655e-001,1.5080171e-001,7.4919480e-001,7.0526713e-001,4.0932600e-001,1.4700780e-001,1.8004146e+001
5.9554800e-001,4.0780155e-002,1.2377412e-001,1.3400694e-001,2.5996883e-002,9.2135564e-001,9.3733564e-001,2.9785377e-002,3.0525007e-001,3.0758590e-001,3.0543659e+000
2.8748213e-002,2.8567164e-001,9.6079544e-002,2.0504757e-001,2.1058513e-001,6.3491202e-001,2.6051659e-001,8.3806317e-001,6.0394104e-001,3.1619248e-001,7.7083303e+000
8.1211782e-001,6.7725380e-001,5.5146756e-001,1.6415316e-001,5.1961436e-001,2.8468653e-001,9.2853637e-001,4.1577855e-001,3.8307783e-001,8.0630056e-001,1.3188226e+001
6.1011358e-001,5.8617832e-001,6.5175886e-003,7.7705228e-001,8.8710411e-001,6.6317475e-001,3.3871821e-001,1.1581134e-001,2.7952033e-001,4.7562806e-001,2.5404443e+001
7.0149260e-001,6.4969619e-002,1.2569330e-001,5.6014093e-001,2.4216019e-001,7.5019678e-001,6.9136405e-002,7.0540316e-001,3.1971367e-001,5.0055132e-001,1.2380716e+001
9.2196203e-002,8.7921185e-001,5.5779931e-002,6.6511114e-001,3.6707018e-002,1.0844737e-001,4.8799801e-001,8.8486992e-001,3.8309505e-002,8.1954553e-001,1.2391172e+001
4.2488914e-001,4.8790932e-001,7.6267370e-001,8.7356454e-001,1.8541225e-002,3.4366307e-001,1.0188167e-001,3.6348645e-001,1.5959744e-001,4.2223897e-001,1.5857455e+001
3.7557666e-001,8.9147557e-001,7.1401559e-002,6.0982861e-001,1.9765430e-001,8.7834592e-001,5.4283700e-002,3.7824046e-001,6.2686415e-001,2.3965799e-001,1.8937799e+001
1.6615408e-001,7.6229473e-001,7.1823335e-001,9.3883872e-001,2.1063945e-001,6.3557504e-002,2.7973318e-001,9.3387944e-001,8.5032470e-001,2.1249140e-001,1.6888764e+001
8.3315146e-001,6.5530482e-001,1.4040800e-001,2.8557228e-001,9.2442438e-001,7.3585237e-001,7.3646681e-001,8.2859126e-001,4.5502715e-001,3.7063840e-001,2.0040779e+001
8.3863970e-001,9.7148152e-001,6.1569836e-001,7.6489564e-001,5.6523874e-001,2.5361326e-001,6.0693252e-001,5.1795348e-001,5.2283649e-001,9.2257612e-001,1.5159316e+001
4.5161403e-001,1.7113911e-001,4.7150919e-001,1.4932634e-001,8.8523208e-001,4.8225571e-001,6.0888250e-001,1.3610585e-001,6.3502385e-001,1.3122917e-001,7.2154519e+000
9.5660138e-001,1.3596515e-001,5.1035257e-001,6.1937470e-001,3.3958868e-001,7.1532337e-001,8.0708472e-002,9.3350009e-001,2.6543735e-001,5.1515883e-001,1.3602847e+001
1.4715324e-001,7.5521067e-001,3.4504308e-001,6.2320361e-001,2.2502807e-001,6.0506244e-001,3.8876813e-001,2.9577658e-001,3.1028618e-001,2.0622624e-001,1.3195677e+001
8.6993293e-001,3.1321696e-001,8.4757964e-002,8.0835100e-001,5.6899759e-001,6.9763306e-001,7.3134518e-001,1.4785888e-001,8.6016044e-002,6.9175730e-001,2.3564445e+001
7.6943640e-001,4.6325242e-001,2.5580135e-001,3.1785654e-001,7.8018782e-001,9.1763129e-001,8.1132522e-001,5.7764738e-001,9.0122122e-001,8.7851621e-001,1.6016355e+001
4.4416162e-001,3.3943415e-001,5.2557190e-001,3.4857918e-001,9.2189422e-001,3.0819445e-001,2.2908284e-001,6.1405334e-001,8.0921885e-001,5.1566123e-001,1.2456071e+001
6.2062012e-001,9.6218324e-003,1.4053476e-001,2.5357168e-001,7.1037963e-001,7.1114929e-001,5.8000837e-001,8.6803363e-001,5.0287446e-001,6.4195360e-001,8.6605773e+000
9.5168928e-001,3.3380144e-001,1.2047092e-001,9.2149682e-001,1.4442527e-001,6.8797473e-002,3.5577278e-001,6.7927553e-001,7.8645524e-001,4.3223947e-001,2.1529361e+001
6.4000966e-001,2.4682326e-001,5.0273888e-001,7.0348548e-001,9.7934047e-001,8.6933495e-001,8.7936530e-001,7.4840559e-001,8.7622338e-001,7.2108737e-001,1.6120915e+001
2.4732763e-001,9.9406089e-001,2.8591321e-001,7.0622605e-001,8.1756969e-001,7.1478000e-001,4.4600301e-002,8.3422275e-001,3.0335598e-001,9.5008564e-001,1.8067600e+001
3.5270199e-001,9.0556697e-001,1.1196720e-001,1.5061682e-001,2.8412805e-001,8.8287989e-001,2.5197669e-001,3.2451599e-001,7.6358355e-001,7.6219691e-001,1.3924473e+001
1.8786048e-001,3.4976835e-001,5.0004626e-001,7.0373365e-001,7.3801061e-001,5.0917207e-001,5.6857540e-001,9.6681236e-001,7.4477088e-001,7.3670802e-001,1.3859119e+001
4.9064436e-001,2.7811548e-001,3.7790098e-001,7.3794002e-002,2.4965794e-001,7.0042805e-001,1.8110402e-001,2.7434299e-001,3.5957530e-001,2.1036364e-001,8.8138245e+000
4.0927433e-001,9.2923664e-002,2.7055881e-001,5.2523129e-002,6.5381866e-001,7.4370506e-001,1.9941288e-001,2.9196779e-002,1.6711029e-002,1.4093673e-002,6.2684251e+000
4.6352558e-001,2.4053028e-001,9.5669103e-001,5.2362761e-001,6.4980371e-001,3.0292933e-001,7.5787388e-001,6.8357171e-001,2.6735687e-001,9.4459279e-001,1.5821447e+001
6.1094355e-001,9.0164663e-001,4.5806794e-001,6.4954732e-001,8.8323457e-001,5.1484103e-001,6.9729072e-002,7.9175534e-001,9.8951967e-001,5.5323852e-001,2.1521129e+001
7.1168466e-002,3.2424592e-001,2.4502059e-001,2.3338466e-001,5.1088237e-001,4.5633475e-001,7.8305517e-001,6.4370528e-001,9.3172168e-001,2.7808778e-001,6.4252797e+000
3.1428029e-001,5.7270335e-001,8.3045707e-001,1.4013584e-001,9.9719300e-001,3.2942507e-001,7.0496501e-001,7.2249842e-001,3.9620692e-001,9.7750782e-001,1.5791827e+001
6.0838366e-001,1.8506508e-001,3.0317372e-001,2.3758601e-001,9.1346568e-002,5.2285534e-001,1.8854758e-001,3.8277553e-001,3.5800449e-001,6.8542356e-003,8.1780957e+000
1.7502018e-001,7.3791019e-001,3.3219416e-002,8.7417135e-001,4.3287930e-001,1.5424451e-001,3.8781999e-002,6.6934782e-001,1.7523146e-001,5.1173355e-002,1.7983160e+001
6.2102743e-001,1.1175640e-001,9.8755932e-001,8.6073471e-001,7.7563774e-001,9.4961036e-001,9.2877206e-001,7.9485174e-001,3.9431446e-001,7.1035530e-001,1.8733082e+001
2.4595993e-001,3.8375167e-001,4.7977625e-001,6.5160844e-001,8.8881843e-001,8.1178695e-001,9.5823881e-001,6.2421714e-001,4.3937334e-001,6.4459713e-002,1.5231293e+001
5.8735822e-001,8.6236466e-001,6.0353580e-001,8.7414016e-001,3.6994310e-001,1.8040232e-001,4.5785979e-001,8.5585535e-003,4.1787538e-001,6.3007929e-001,2.1191498e+001
5.0605345e-001,8.5708293e-001,5.1624880e-001,9.6368380e-001,9.5440794e-001,9.7818618e-001,6.9452884e-001,9.1645854e-001,8.9617963e-001,6.6908232e-001,2.4591275e+001
4.6477892e-001,8.1936366e-001,9.7726097e-001,9.4655894e-001,5.3898093e-001,9.4347744e-001,5.7002458e-001,6.2483753e-001,3.8000268e-001,5.2650942e-001,2.4315972e+001
5.4141893e-001,2.4569504e-001,2.4719831e-001,8.8632715e-001,9.2454352e-001,2.9013120e-003,9.6998226e-001,2.5100156e-001,5.2848441e-001,7.3108854e-001,1.9050507e+001
9.4232657e-001,8.9758832e-001,6.6819458e-001,5.3767775e-001,4.8558329e-001,3.7581015e-002,6.9658076e-001,7.3423765e-001,8.7534011e-001,7.9423874e-001,1.3712594e+001
3.4175909e-001,6.0412353e-001,1.4673162e-001,8.1316878e-001,4.0536093e-001,3.0218326e-001,8.4103943e-001,4.6530767e-001,4.5699329e-002,3.3608690e-001,1.8058609e+001
4.0180434e-001,1.3973137e-001,4.0512233e-001,2.4250184e-001,3.0715114e-001,4.0626201e-001,6.5169431e-001,2.0610784e-001,4.2141514e-002,8.5549243e-001,4.8929092e+000
3.0768794e-001,1.6130135e-001,1.4205287e-001,3.6394946e-001,2.8583039e-001,4.2975241e-001,4.8661098e-001,7.2286800e-001,2.1839829e-001,6.2915229e-001,8.9984266e+000
4.1156796e-001,8.8315285e-001,3.4424602e-001,6.7753517e-001,8.7348064e-001,9.3418886e-001,3.7724585e-001,9.0838274e-002,2.6639710e-001,7.4057505e-002,1.9668153e+001
2.8593923e-001,9.7858513e-001,5.4993207e-001,1.9708339e-001,7.4323944e-001,3.5745206e-001,3.2100351e-001,7.3678195e-001,1.7735807e-001,2.2502442e-001,1.3366800e+001
3.9412761e-001,6.0131758e-001,4.2431706e-002,1.9451263e-001,7.0430855e-001,3.9381426e-001,5.5368413e-001,1.4018669e-001,3.2047237e-001,6.2993383e-001,1.6709611e+001
5.0301449e-001,3.6180601e-001,2.3195987e-001,5.5038127e-001,6.8993413e-001,7.4821149e-001,7.9100259e-001,2.1600962e-002,9.9511008e-001,1.9204337e-001,1.7174714e+001
7.2197985e-001,2.3140380e-001,3.9879069e-001,1.8382004e-002,1.2514086e-001,8.9664242e-002,8.4458266e-001,4.7245449e-001,9.3826817e-001,3.0213304e-001,6.2051708e+000
3.0620855e-001,4.4973047e-001,1.2069100e-001,1.6101405e-001,7.4468806e-001,4.9104486e-001,5.1111783e-001,7.5213222e-001,1.4015217e-001,3.4828056e-001,1.1861696e+001
1.1216371e-001,6.4310149e-001,4.4263007e-001,5.3516966e-001,3.6776487e-001,6.9233729e-001,5.0607910e-001,3.1500928e-001,7.9978198e-001,6.2852532e-002,1.1137306e+001
4.4328996e-001,2.4521751e-001,5.1452315e-002,4.2810781e-001,4.5175838e-001,4.4706685e-001,1.2939403e-001,3.9181166e-002,5.7127018e-001,5.9039254e-001,1.4737983e+001
4.6676255e-001,4.6801362e-001,9.9664662e-001,4.0708998e-001,3.7243594e-001,3.3791149e-002,1.4623570e-001,5.5539328e-002,7.2116871e-001,8.2042392e-001,1.7433672e+001
1.4668875e-002,4.9743178e-001,6.9437634e-001,8.3226625e-001,2.0062081e-001,7.2024380e-001,2.6403344e-001,1.0086274e-001,9.1066217e-001,3.3575093e-001,1.0982258e+001
6.6405187e-001,7.4964949e-002,6.1502167e-001,1.9270041e-001,5.6968574e-001,2.6060528e-001,3.0955554e-001,2.2965857e-001,2.8495906e-002,7.1716591e-001,6.0894915e+000
7.2406171e-001,7.6659484e-001,6.1715460e-001,6.7993589e-001,9.9980345e-001,5.7996196e-001,7.4092188e-001,5.5006522e-002,8.8747273e-001,6.3989093e-001,2.2779990e+001
2.8163360e-001,4.5367238e-002,8.2973918e-001,9.1832122e-001,5.4536285e-001,1.1876739e-002,2.3776679e-001,4.2650314e-001,6.8257061e-001,4.3181563e-001,1.4754380e+001
2.6181868e-001,1.6511260e-001,9.7928557e-001,4.6193772e-002,8.5807563e-001,6.8381432e-001,7.0786490e-001,8.3227612e-001,8.1346402e-001,8.5167959e-001,1.1325510e+001
7.0847140e-001,7.7719862e-001,4.3743475e-001,8.8085503e-001,1.5711847e-001,1.2206635e-001,8.8571388e-001,2.2229598e-001,5.5065930e-001,5.8034971e-001,1.8498896e+001
7.8385902e-001,2.0834854e-001,8.4621033e-001,4.2238180e-001,7.2038599e-001,1.2557620e-001,5.4807116e-001,8.7797273e-001,2.1214640e-001,1.4101069e-001,1.6667210e+001
9.8615781e-001,2.5177620e-001,3.9708364e-001,4.5568491e-001,7.5034999e-001,5.4539089e-001,7.9773815e-001,5.9078865e-001,2.6165310e-001,4.0321116e-001,1.5987864e+001
4.7334271e-001,3.9652384e-001,4.2037180e-001,6.1738944e-001,1.9173109e-001,7.6383886e-001,8.2808907e-001,7.8763462e-001,5.0369942e-001,9.5939570e-001,1.0902935e+001
9.0281883e-001,4.8068782e-001,8.9198811e-001,7.4270804e-001,6.1270023e-001,9.7198581e-003,7.1732409e-001,5.9053377e-001,7.9175531e-001,9.8492181e-001,2.3819256e+001
4.5105876e-001,5.0929074e-001,3.4566170e-001,9.9598831e-001,1.6662953e-002,7.4918345e-002,5.9389354e-001,2.8496636e-002,2.6848483e-001,3.5779436e-002,1.8400474e+001
8.0451681e-001,6.2479654e-001,8.0841295e-001,9.2794112e-001,8.8708308e-001,3.2812111e-002,7.4138065e-001,8.5941468e-001,5.8171699e-001,1.0533106e-001,2.6255391e+001
8.2886448e-001,6.2554740e-001,9.9427627e-001,1.9108669e-002,1.2895764e-001,2.4817457e-001,6.6044429e-001,3.2909349e-001,3.2804878e-001,3.6632618e-001,1.7085964e+001
1.6627012e-001,9.9116675e-001,7.8106375e-001,3.8122815e-001,6.5814539e-001,3.1303335e-001,9.7230211e-001,5.9240608e-001,4.2371667e-001,5.8199944e-002,1.4951954e+001
